id,match_won,opp_win_percentage,toss_won,home,match_type,fifty_plus_t1,fifty_plus_partnerships_t1,fours_t1,sixes_t1,extras_t1,pp_wickets_t1,wickets_t1,balls_first_50_t1,dots_t1,run_rate_t1,highest_ind_t1,highest_ind_sr_t1,X2nd_highest_score_t1,highest_wickets_t1,worst_bowler_runs_t1,spinners_t1,pacers_t1,fifty_plus_t2,fifty_plus_partnerships_t2,fours_t2,sixes_t2,extras_t2,pp_wickets_t2,wickets_t2,balls_first_50_t2,dots_t2,run_rate_t2,highest_ind_t2,highest_ind_sr_t2,X2nd_highest_score_t2,highest_wickets_t2,worst_bowler_runs_t2,spinners_t2,pacers_t2
501250,0,0.3,1,1,0,0,1,11,2,1,0,8,36,34,6.8,30,111.11,30,2,30,3,3,0,1,17,5,3,0,4,36,56,7.47,49,116.66,35,4,38,2,4
501252,0,0.4909,0,1,1,0,1,12,3,11,0,6,41,46,7.3,37,119.35,34,1,42,4,3,1,2,17,5,4,0,1,28,35,8.88,70,159.09,39,3,34,2,4
501253,1,0.5185,1,1,1,2,1,15,8,4,2,4,49,39,8.8,63,203.22,55,2,38,3,3,0,0,11,6,14,1,6,31,46,7.9,44,129.41,30,1,49,1,5
501254,0,0.4717,0,1,1,1,1,12,7,23,0,7,31,41,8.9,76,146.15,32,4,38,2,5,1,1,17,10,8,2,4,38,43,9.61,69,209.09,42,2,42,3,2
501255,0,0.5,0,0,0,0,1,7,3,7,3,4,55,35,6.84,36,150,19,2,31,1,4,0,0,13,2,6,2,6,24,31,8.4,38,316.66,16,2,18,1,5
501256,1,0.5741,1,0,1,0,0,9,4,7,1,6,52,41,6.75,27,96.42,27,3,30,3,3,0,0,8,4,18,3,8,60,60,6.25,37,88.09,24,3,37,2,4
501257,1,0.5091,0,1,0,1,1,19,6,9,1,6,43,52,8.5,62,124,46,3,39,1,4,0,1,13,6,12,0,8,43,62,7.05,29,100,28,3,40,1,5
501258,0,0.4167,0,0,1,0,0,9,4,3,3,10,47,68,5.24,31,110.71,20,1,36,2,2,0,1,9,7,9,2,2,23,18,13.36,33,194.11,29,4,20,3,4
501259,0,0.3966,0,1,1,0,0,10,7,3,2,9,51,60,6.8,37,132.14,23,2,30,3,3,0,1,10,4,9,0,4,33,46,7.13,34,121.42,28,2,35,3,3
501262,0,0.4423,0,1,1,0,0,10,1,12,2,7,60,54,5.9,24,92.3,18,1,29,2,4,1,1,12,2,5,1,3,42,44,7.14,54,117.39,29,2,28,3,4
501263,0,0.5455,1,1,1,1,1,13,1,5,2,5,54,44,6.65,58,123.4,31,0,42,1,5,1,1,15,6,2,0,0,36,26,10.17,89,189.36,43,3,30,4,3
501264,1,0.5,0,0,0,2,1,19,4,16,0,2,32,26,9.9,95,166.66,60,4,25,3,3,1,1,12,4,4,2,10,42,62,6.1,51,137.83,13,1,48,2,4
501268,0,0.5833,0,2,1,1,0,13,7,14,1,4,41,40,8.75,70,159.09,34,2,42,2,4,1,2,14,10,8,2,4,54,45,9,73,146,34,1,40,3,3
501269,0,0.5614,0,0,1,1,1,15,3,6,4,7,63,45,7.35,70,142.85,26,2,37,3,4,1,1,18,3,4,0,6,29,47,7.65,51,170,36,3,32,1,5
501270,1,0.569,0,2,1,1,1,13,8,14,0,4,20,36,9.25,89,189.36,41,3,32,3,3,0,0,13,4,4,2,8,36,47,7.1,40,166.66,18,2,56,2,4
501271,1,0.5082,1,1,1,2,1,7,13,9,0,5,31,30,10.25,95,182.69,63,3,39,3,3,0,0,11,4,6,2,8,42,42,7.35,42,123.52,35,2,39,3,3
548306,0,0.5593,0,1,1,0,0,6,1,12,2,10,45,46,5.64,36,138.46,19,1,34,3,3,1,1,9,5,6,0,2,36,43,6.83,50,142.85,25,2,24,2,4
548307,0,0.5,0,1,1,0,0,6,5,7,4,9,38,27,8.08,26,152.94,18,1,36,2,4,0,0,8,4,5,0,2,39,17,8.95,42,210,30,3,28,3,3
548312,1,0.4286,0,1,0,0,1,13,6,3,1,5,46,42,8.2,44,151.72,40,3,34,2,3,1,0,10,5,7,4,10,54,47,7.1,59,120.4,25,2,35,3,3
548313,1,0.4828,1,1,1,0,1,10,8,12,2,6,45,42,8.3,46,117.94,40,2,34,3,3,0,0,11,4,11,2,8,57,45,7.2,35,194.44,24,3,40,2,4
548314,0,0.5574,1,1,1,0,0,6,8,5,2,9,48,48,6.9,41,170.83,39,3,49,3,3,1,0,8,8,4,2,5,61,46,7.1,73,146,24,4,39,2,3
548315,1,0.5079,0,0,0,1,2,15,6,6,0,8,31,43,8.25,64,164.1,46,4,30,1,5,0,0,8,3,10,3,9,63,49,6.15,25,96.15,20,2,46,2,4
548316,0,0.5,0,0,1,0,0,7,3,6,1,8,45,58,5.5,22,70.96,17,1,24,3,3,0,1,11,3,1,2,2,35,25,8.32,43,165.38,33,2,25,3,3
548317,1,0.569,0,1,1,1,1,14,12,6,1,6,34,33,9.85,64,193.93,47,4,44,2,4,1,1,12,10,4,2,10,40,48,8.64,76,180.95,40,2,43,3,3
548318,0,0.5846,1,0,0,2,2,14,12,16,1,8,29,38,10.25,68,194.28,57,3,53,2,4,1,1,15,11,5,0,5,36,33,10.4,71,154.34,41,3,46,4,3
548322,0,0.375,1,0,1,0,1,13,4,6,0,5,43,36,7.75,44,169.23,43,1,38,2,4,1,1,12,5,5,1,3,31,34,8.06,73,130.35,44,2,43,3,3
548323,1,0.4407,0,0,0,0,1,7,5,7,2,9,55,45,6.7,38,111.76,32,3,34,2,3,0,0,10,2,9,2,7,38,40,6.6,35,152.17,27,5,32,3,3
548324,1,0.4923,1,0,1,2,2,19,10,6,0,2,45,39,9.75,103,171.66,60,4,43,2,3,0,0,10,5,3,2,10,35,50,6.85,34,161.9,22,1,51,3,3
548325,0,0.5085,0,1,1,0,0,10,1,9,2,10,70,65,4.75,33,150,29,2,24,1,4,0,0,7,1,11,1,3,46,40,6.26,32,88.88,17,2,27,1,4
548326,0,0.5574,1,0,0,2,2,18,7,13,0,2,32,35,9.8,58,223.07,52,3,45,2,3,0,1,22,6,6,1,5,29,29,10.01,48,228.57,44,1,55,3,3
548327,0,0.4848,1,0,1,1,1,15,7,7,0,6,33,30,9.1,69,153.33,34,1,54,2,4,1,2,8,14,7,2,4,47,38,9.3,81,168.75,36,2,34,3,3
548328,0,0.4333,1,1,1,0,0,9,1,3,1,7,42,39,6.2,40,133.33,33,2,32,2,3,1,2,12,3,5,1,2,32,36,7.69,66,150,30,2,26,2,4
548321,0,0.5167,1,0,0,0,1,15,3,6,1,8,36,39,7.85,45,166.66,44,2,35,3,3,1,0,12,9,4,3,5,45,45,8.45,103,160.93,23,3,42,2,4
548330,1,0.3889,0,1,1,2,1,15,5,2,0,5,46,41,8.2,58,120.83,57,2,35,3,3,0,0,11,2,15,2,7,36,41,7.55,27,122.72,26,3,39,3,3
548331,0,0.4925,0,1,1,0,0,13,3,8,2,6,42,33,8.15,41,120.58,33,4,46,1,4,2,1,16,4,8,3,5,49,40,8.51,87,155.35,52,2,44,1,4
548332,0,0.5882,1,0,0,1,1,12,5,14,1,4,45,55,7.3,52,120.93,36,2,45,2,4,1,2,12,2,2,0,3,39,32,7.35,73,140.38,26,1,32,3,3
548333,1,0.5246,0,0,1,1,2,19,7,15,1,3,34,38,9.6,86,148.27,41,3,32,2,5,1,1,12,9,5,1,7,38,37,8.6,57,178.12,32,3,50,4,3
548337,0,0.5161,1,1,0,2,1,13,3,5,2,2,58,40,7.3,80,142.85,60,1,34,2,4,1,1,14,5,7,1,2,31,25,9.25,87,181.25,27,1,40,2,3
548339,0,0.5538,1,1,0,1,1,12,7,10,1,3,52,43,8.4,68,170,34,3,46,2,3,1,1,13,6,9,0,6,44,34,8.62,50,166.66,34,1,41,2,5
548341,1,0.381,1,0,1,1,1,11,8,11,2,4,35,30,8.85,78,169.56,26,2,37,3,3,0,0,9,9,9,2,7,38,44,7.95,29,107.4,26,1,39,2,3
548342,1,0.5606,0,1,1,3,1,22,9,9,0,5,35,39,10.35,73,187.17,55,2,46,1,4,1,1,17,6,4,3,9,38,40,8.5,62,158.97,40,3,42,2,4
548343,1,0.5942,1,0,0,1,1,14,4,5,0,8,40,43,7.8,56,112,32,3,40,4,3,0,0,11,5,6,1,8,38,45,7.45,30,142.85,29,3,29,4,3
548344,1,0.5072,1,1,1,1,2,18,9,5,0,4,38,40,9.5,93,182.35,43,2,41,2,4,1,0,12,7,5,3,6,57,54,7.15,86,148.27,19,2,48,3,3
548345,1,0.5469,1,1,0,1,1,13,5,8,2,6,41,43,7.6,63,161.53,27,1,35,1,4,1,1,17,1,4,0,3,46,37,7.55,84,133.33,40,2,41,2,3
548346,0,0.5522,0,0,1,0,0,8,2,5,1,10,57,58,5.35,29,90.62,25,2,29,2,4,0,0,7,1,10,1,5,57,54,5.55,42,87.5,19,4,23,2,4
548347,0,0.4603,1,1,1,0,0,8,2,6,2,5,42,38,6.95,44,129.41,34,2,27,4,3,1,1,10,2,13,1,5,45,35,7.11,63,121.15,26,2,34,3,4
548348,1,0.3636,1,1,0,2,1,16,6,11,1,4,57,30,9.3,82,157.69,74,1,46,4,3,0,2,16,5,6,0,5,37,40,8.65,47,174.07,45,1,41,2,4
548349,0,0.5385,1,1,1,1,1,16,1,5,0,6,30,41,7.05,57,132.55,42,2,32,3,3,1,1,18,3,9,1,4,30,30,9.39,73,192.1,36,4,33,3,3
548351,1,0.3478,1,0,1,0,1,10,2,11,0,9,44,50,6,34,97.14,25,2,25,2,4,0,0,12,1,6,1,6,69,55,5.95,42,123.52,18,2,34,2,4
548352,1,0.3971,1,1,1,0,1,9,4,8,1,6,32,36,8,42,120,34,1,35,4,3,1,2,14,3,4,1,5,39,37,7.5,77,145.28,36,2,35,3,4
548353,1,0.3333,1,1,0,1,1,9,4,19,0,5,30,43,7.5,56,155.55,42,3,34,3,3,0,1,11,4,10,2,8,41,43,7.15,36,102.85,35,2,37,2,4
548354,1,0.4925,1,0,1,0,1,18,6,6,1,6,33,42,8.85,46,117.94,36,2,32,2,4,0,0,13,3,12,2,8,42,53,6.7,34,125.92,24,4,38,1,4
548355,0,0.5652,0,0,0,0,1,13,8,9,1,8,33,42,8.65,41,141.37,40,2,39,3,3,2,1,21,5,3,1,8,37,42,8.7,74,168.18,60,3,46,2,5
548356,0,0.493,0,0,1,1,2,15,9,6,0,2,44,39,9.05,73,140.38,47,2,44,2,4,1,1,17,9,6,0,5,40,37,9.82,71,131.48,47,1,45,4,3
548358,0,0.5373,1,1,0,0,0,5,2,10,1,6,53,38,6.25,30,150,18,1,33,3,4,1,1,13,4,0,2,3,38,35,7.71,90,176.47,18,3,28,2,4
548359,1,0.3857,0,0,1,1,1,17,5,7,0,5,33,41,8.5,75,156.25,28,2,33,3,3,0,0,10,4,12,2,8,42,44,7.25,30,103.44,24,2,45,3,4
548360,0,0.5,0,1,1,0,0,12,3,7,2,6,62,48,7.05,44,112.82,24,1,33,3,3,1,1,9,8,5,0,1,54,41,7.88,82,138.98,36,2,38,2,3
548329,0,0.5373,1,1,0,2,1,23,7,2,2,4,48,42,9.35,84,171.42,65,1,44,3,3,2,1,13,12,16,1,1,32,33,11.58,109,201.85,64,2,46,1,4
548363,1,0.4848,1,0,0,2,1,19,7,5,1,1,37,39,9.1,109,181.66,66,1,32,2,4,1,2,14,4,4,2,4,49,35,7.75,79,131.66,40,1,44,2,3
548364,0,0.5811,0,0,1,0,0,4,3,7,4,5,56,48,5.7,44,93.61,27,1,31,1,4,0,1,11,4,1,0,1,39,42,7.5,48,120,38,3,27,3,3
548365,1,0.2963,1,1,0,2,1,18,4,3,1,4,42,42,8.5,61,129.78,58,4,25,2,4,0,0,12,0,4,4,9,52,43,6.25,37,119.35,23,3,39,2,4
548368,0,0.5867,0,1,1,1,1,13,7,3,0,6,33,39,7.9,62,144.18,37,2,37,2,4,1,1,13,7,5,0,5,36,44,8,56,143.58,36,2,39,4,2
548369,0,0.5362,1,0,1,0,0,19,1,4,2,8,38,53,6.8,40,114.28,21,3,34,1,4,1,1,18,3,2,4,5,53,47,7.36,56,114.28,34,3,32,2,4
548371,0,0.493,0,0,0,0,0,9,6,4,2,7,67,63,6,48,111.62,17,2,28,1,4,1,1,18,2,5,0,4,39,46,7.45,64,139.13,24,2,28,2,4
548372,1,0.5429,0,0,1,2,1,18,14,4,1,1,41,39,10.75,128,206.45,73,3,44,2,4,1,0,18,8,7,2,9,34,34,9.7,55,211.53,36,1,44,2,4
548373,0,0.3699,1,0,1,0,0,10,2,7,1,8,46,47,6.3,39,108.33,28,2,35,2,4,0,1,10,3,9,0,5,34,48,6.85,42,120,26,2,31,2,4
548374,0,0.5352,0,1,0,0,1,16,4,8,4,8,60,58,7.05,38,118.75,36,2,40,1,4,1,1,15,7,9,0,4,37,60,7.9,79,179.54,21,4,51,0,5
548376,1,0.5132,0,1,0,1,1,7,5,10,3,7,64,49,6.6,74,139.62,16,3,38,1,4,0,0,7,5,3,2,9,43,58,6.15,42,105,30,3,30,2,4
548377,0,0.5676,1,1,1,0,1,13,6,14,2,6,49,50,8.1,45,125,30,0,40,2,4,2,1,16,3,18,0,0,40,35,9.05,87,150,58,3,32,1,6
548379,1,0.5733,0,2,1,1,2,23,6,5,2,5,55,43,9.35,51,255,49,2,45,3,3,0,0,14,5,11,1,9,35,48,7.45,38,172.72,17,3,46,1,6
548380,1,0.5342,0,0,1,1,2,24,9,6,0,5,36,29,11.1,113,194.82,33,3,40,2,3,1,1,7,7,11,2,10,39,36,8.07,55,144.73,24,2,63,3,3
548381,0,0.493,1,0,1,2,2,13,8,7,0,3,35,31,9.5,73,192.1,54,2,49,2,3,2,1,18,6,8,1,5,34,29,9.76,89,185.41,69,1,42,4,3
597998,0,0.5,0,0,1,1,0,15,1,5,1,10,43,53,6.4,66,126.92,21,2,24,2,4,0,0,14,2,6,1,4,39,45,6.91,41,141.37,23,4,40,1,5
597999,1,0.5658,0,1,1,1,1,18,6,16,2,5,53,60,7.8,92,158.62,24,3,42,2,3,1,2,11,5,8,0,5,43,39,7.7,60,162.16,28,3,40,1,5
598000,1,0.2759,0,1,1,0,0,12,1,3,1,6,48,46,6.3,30,166.66,27,3,29,2,4,0,0,6,2,2,0,10,66,54,5.52,24,109.09,19,2,34,3,3
598001,1,0.52,1,0,0,1,2,14,5,9,1,7,41,37,8.25,65,127.45,40,3,35,1,5,1,1,13,3,11,1,6,43,36,8,77,137.5,23,4,35,2,4
598002,1,0.5875,1,0,1,1,1,10,7,9,2,6,43,49,7.4,57,150,37,3,40,2,3,1,0,11,4,7,2,9,55,54,6.95,51,196.15,20,2,44,2,4
598004,0,1,1,0,1,0,0,11,1,8,2,8,56,50,6.5,46,104.54,44,2,27,3,3,0,0,8,0,16,2,7,51,37,6.5,44,95.65,23,3,37,3,4
598005,1,0.5068,0,1,1,0,0,17,2,9,1,6,54,47,7.2,46,148.38,36,3,29,0,5,1,0,8,4,11,2,10,52,55,6.57,51,134.21,22,2,28,1,5
598048,0,0.5063,1,0,0,1,1,10,7,5,1,6,46,39,8.05,52,152.94,40,1,42,3,4,1,1,17,7,5,1,3,48,42,9.16,93,197.87,29,3,43,2,4
598006,1,0.5132,1,1,1,2,1,21,10,10,2,5,42,35,10.45,86,179.16,74,2,49,2,3,1,1,15,4,10,1,9,39,40,8.25,61,164.86,49,2,49,2,4
598007,0,0.5802,0,1,1,0,1,15,1,8,2,10,40,45,6.95,41,113.88,31,0,34,1,5,2,1,14,3,3,0,0,51,34,8.01,86,159.25,50,3,29,2,4
598008,0,0.5125,0,0,0,1,1,17,2,6,1,8,45,43,7.7,59,128.26,27,1,34,1,5,1,2,11,12,10,1,2,42,53,9.02,85,170,35,3,36,1,4
598010,0,0.6667,1,1,1,0,0,7,3,7,3,8,65,54,5.7,30,150,23,2,32,2,4,0,0,13,1,3,1,7,56,56,5.94,28,100,19,2,35,1,4
598013,1,0.75,1,1,0,1,2,22,4,8,0,4,40,39,9,53,117.77,47,3,33,2,3,0,1,7,3,12,0,7,43,35,6.6,36,144,34,1,44,3,4
598014,0,0.5333,0,0,1,0,0,12,2,10,3,10,57,52,6.58,41,132.25,23,2,35,1,4,0,0,17,0,9,1,4,39,53,6.51,34,80.95,32,2,33,1,5
598015,1,0.5904,1,0,1,1,1,16,5,8,0,5,38,41,7.95,67,148.88,39,2,35,2,4,0,0,10,3,2,2,8,47,44,6.75,34,130.76,27,2,42,2,3
598016,1,0.5,0,1,0,0,0,16,3,6,1,9,46,39,7.85,42,233.33,41,3,39,2,4,1,1,17,2,12,1,9,39,46,7.65,60,153.84,47,3,39,2,3
598017,0,0.5122,0,0,1,0,0,17,2,5,1,5,43,46,7.6,29,181.25,28,2,39,1,4,1,1,12,5,4,2,7,39,46,7.6,65,130,39,2,48,1,5
598019,1,0.575,1,1,1,1,3,17,5,15,0,3,33,38,8.95,68,125.92,34,3,25,2,4,0,0,8,0,7,2,10,67,53,5.01,30,93.75,27,1,41,2,4
598021,0,0.6667,1,0,1,0,0,9,4,7,1,9,56,55,6.15,26,104,23,2,36,1,4,0,0,10,3,6,1,5,51,44,6.74,46,117.94,23,2,29,3,3
598023,0,0.5181,0,0,1,0,0,14,2,0,2,10,50,59,5.94,35,112.9,33,2,30,1,5,0,2,12,2,16,0,3,37,48,6.89,49,111.36,25,3,35,1,4
598024,0,0.4875,1,0,0,2,1,10,8,3,2,4,53,41,8.05,73,169.76,54,1,38,1,5,2,1,22,3,4,0,1,29,26,9.7,95,166.66,59,2,37,2,4
598025,0,0.4872,0,0,1,1,1,20,6,8,0,4,37,41,9.25,64,152.38,37,1,38,3,3,2,2,16,5,3,2,3,34,28,9.37,80,195.12,77,2,42,1,4
598059,0,0.4937,0,1,1,0,0,10,2,7,2,7,48,49,6,40,111.11,23,1,28,2,4,0,0,15,1,6,3,5,27,42,7.11,34,87.17,24,3,29,3,3
598029,0,0.561,1,1,1,0,1,16,4,6,1,6,25,45,7.95,37,97.36,33,3,50,3,2,1,1,8,9,4,1,5,40,38,8.16,62,137.77,34,2,35,3,3
598030,0,0.5977,1,0,1,1,0,17,4,8,3,6,43,48,7.95,63,140,36,3,45,2,4,1,1,15,6,6,0,5,32,49,8.13,67,181.08,45,2,37,2,4
598032,0,0.5316,1,0,0,1,1,16,2,11,5,9,50,56,7.2,60,146.34,21,1,35,2,4,1,2,18,5,2,1,2,60,43,8.18,98,184.9,36,5,42,1,5
598033,1,0.5294,1,1,1,1,2,18,8,9,1,7,36,37,9.7,50,138.88,43,3,27,1,5,0,1,12,3,11,1,7,50,55,6.8,26,130,23,1,43,1,4
598035,1,0.2703,0,1,1,1,1,12,8,14,1,5,43,51,8.2,51,204,28,2,36,1,4,0,2,18,1,6,0,4,39,48,7.45,37,112.12,37,3,38,2,5
598037,1,0.4938,1,1,1,1,1,14,9,8,1,3,55,44,8.7,79,202.56,33,3,44,2,4,1,0,11,9,13,2,10,35,47,8.5,56,164.7,34,1,43,2,4
598039,0,0.5556,1,0,0,0,1,12,2,7,2,4,50,52,6.45,38,95,34,1,35,3,4,1,1,15,1,3,1,3,46,42,7.22,73,132.72,25,2,37,2,3
598041,1,0.4878,1,1,0,1,2,14,8,3,1,4,50,32,9.3,100,188.67,35,3,34,2,4,2,1,18,5,3,2,6,48,34,8.55,73,143.13,51,2,38,2,4
598043,0,0.4756,1,0,1,0,0,11,2,7,2,6,49,43,6.6,40,111.11,35,1,31,2,4,0,1,10,5,10,1,2,39,40,7.67,49,140,33,2,26,3,3
598044,0,0.6,1,0,1,0,0,4,1,6,1,10,64,66,4.17,17,70.83,13,2,27,3,3,0,0,8,1,3,2,4,51,39,5.85,22,137.5,18,2,21,2,4
598046,1,0.6154,1,1,0,0,1,11,6,4,0,5,64,57,6.95,39,130,25,3,27,2,3,0,0,6,1,9,4,10,61,51,5.15,22,84.61,20,3,46,2,4
598064,0,0.4819,0,0,1,2,1,21,6,10,0,3,34,41,9.5,61,184.84,51,2,48,2,4,1,1,18,8,11,2,4,44,31,10.77,101,265.78,27,2,62,1,4
598050,1,0.4819,1,1,1,0,1,20,4,11,0,6,42,47,8.5,48,171.42,47,3,27,2,3,0,0,8,4,9,1,10,45,55,5.72,24,92.3,23,2,60,2,4
598051,1,0.6364,0,0,1,2,1,21,10,10,1,3,36,33,11.15,99,190.38,67,2,28,3,4,0,0,11,6,4,2,8,37,48,7.3,44,146.66,39,3,66,2,4
598052,0,0.5476,0,1,0,1,1,12,2,9,1,6,40,40,7.25,77,120.31,42,1,39,2,4,1,2,12,5,6,1,2,46,39,7.73,59,120.4,47,3,37,1,5
598054,1,0.4884,0,0,1,1,2,19,6,5,2,4,45,38,9.15,99,170.68,32,5,43,3,4,0,1,23,3,11,2,7,38,42,8.95,41,117.14,32,1,65,1,4
598055,0,0.5795,1,1,0,0,1,5,3,4,2,8,48,48,5.6,33,113.79,29,2,35,3,3,0,1,11,3,4,1,5,59,52,6.15,37,90.24,26,2,28,3,3
598058,0,0.5529,0,0,1,1,1,16,0,8,0,4,46,49,7.05,55,110,40,2,36,2,4,1,1,11,9,1,3,5,61,47,8.38,70,205.88,41,2,32,0,6
598066,1,0.5934,0,1,0,2,1,24,5,7,2,8,44,43,9.15,80,181.81,63,2,39,2,4,0,0,10,5,9,2,9,35,50,6.93,26,118.18,25,3,39,3,5
598069,0,0.6,1,0,1,0,0,9,3,14,1,7,49,52,6.5,49,168.96,24,3,32,3,3,0,1,11,4,9,0,5,44,46,7,47,127.02,42,2,33,2,4
598070,1,0.587,1,2,1,2,2,17,7,1,0,1,40,24,9.6,86,148.27,82,3,32,2,4,1,1,10,7,5,1,10,34,43,7.71,68,242.85,24,1,45,2,4
598071,0,0.5455,1,2,1,0,1,11,4,6,2,7,64,53,6.6,33,84.61,31,2,31,2,4,1,0,12,6,4,1,6,39,57,6.98,54,186.2,24,2,36,0,6
598072,0,0.5806,1,2,1,0,1,22,1,14,0,6,47,45,8.25,43,116.21,31,2,36,0,6,1,2,15,6,10,0,6,43,42,8.52,62,140.9,35,3,43,2,4
598073,1,0.6082,1,2,1,1,0,18,3,5,3,9,54,49,7.4,60,187.5,37,2,34,2,4,1,0,8,6,9,4,9,53,62,6.25,63,140,18,4,42,2,4
729279,1,0.5895,1,2,1,2,1,14,5,8,1,5,52,42,8.15,72,156.52,64,4,29,3,3,0,1,7,2,5,1,7,56,52,6.1,48,120,27,4,36,2,4
729281,0,0.5161,0,2,1,1,1,9,4,10,3,4,61,43,7.25,67,139.58,43,1,33,3,3,1,2,11,9,4,1,2,36,41,8.76,52,179.31,49,1,51,2,4
729283,0,0.4944,1,2,0,2,1,15,10,14,0,4,27,34,10.25,67,148.88,66,2,43,3,3,2,1,26,5,6,3,4,30,30,10.93,95,220.93,54,2,47,2,4
729285,0,0.5444,0,2,1,0,1,6,2,15,1,6,48,38,6.65,38,111.76,32,2,29,2,4,1,1,14,1,5,2,6,56,45,6.92,59,111.32,48,2,27,1,5
729287,0,0.5213,0,2,0,0,0,8,0,12,1,9,38,48,5.75,35,94.59,18,2,37,2,3,1,1,12,1,2,3,3,60,42,6.62,57,126.66,45,2,30,2,4
729291,0,0.5,0,2,1,2,1,17,10,6,1,5,34,46,9.55,52,152.94,50,1,50,1,5,2,2,11,12,9,2,3,41,29,10.33,89,197.77,51,1,51,2,3
729293,1,0.4674,1,2,1,1,1,14,5,6,1,7,50,33,8.85,56,136.58,32,2,23,2,4,0,0,7,0,2,3,9,55,46,5.36,22,146.66,21,3,45,3,3
729295,1,0.5556,0,2,1,1,2,14,13,9,0,6,39,46,9.65,95,220.93,35,4,26,2,4,0,0,6,4,8,3,10,43,47,6.25,27,100,19,3,56,2,4
729297,1,0.5435,0,2,1,1,0,10,3,13,1,6,36,48,7,50,178.57,36,4,33,3,3,0,0,7,6,2,2,10,50,53,6.7,28,147.36,23,2,38,1,6
729299,1,0.5263,0,2,1,0,1,7,6,7,2,7,39,38,7.5,45,145.16,43,2,40,1,4,0,2,18,1,8,0,5,37,49,7.4,40,142.85,31,3,33,2,4
729301,1,0.4624,1,2,0,2,2,16,8,5,0,1,34,37,9.2,88,166.03,58,2,40,3,3,1,1,18,6,6,0,4,40,35,9,52,130,48,1,43,2,4
729303,0,0.604,1,2,1,1,1,12,4,1,2,7,58,42,7.05,50,121.95,39,2,31,2,4,1,2,9,7,7,0,3,36,46,7.47,71,133.96,29,4,39,3,3
729307,1,0.4835,0,2,1,0,0,12,2,5,2,9,35,48,6.6,37,123.33,19,3,24,1,4,0,0,10,1,10,3,10,65,52,5.94,34,200,19,3,32,2,3
729309,0,0.4574,1,2,0,0,0,10,3,11,2,6,62,53,6.25,33,110,22,2,26,3,3,0,0,10,2,9,0,4,55,45,6.69,40,117.64,26,2,36,2,4
729311,0,0.6078,1,2,1,0,1,9,4,16,2,5,46,37,7.25,44,97.77,25,2,37,2,3,1,1,9,8,4,0,5,39,44,7.48,66,143.47,40,2,32,2,4
729315,1,0.4783,1,2,1,1,1,17,1,5,1,5,44,45,7.6,72,122.03,33,3,31,2,5,0,0,12,2,11,1,8,54,40,7.6,45,102.27,31,2,40,3,3
729317,1,0.5657,0,2,1,1,1,11,5,18,2,5,44,33,8.6,65,127.45,46,2,54,2,4,1,1,14,6,9,3,7,55,50,7.85,78,162.5,35,2,43,2,4
733971,1,0.4731,1,1,1,1,1,13,6,6,1,3,42,33,8.7,56,140,31,4,26,3,3,0,0,8,5,4,4,9,43,47,6.7,47,123.68,41,2,31,3,3
733977,0,0.5102,0,0,1,1,1,12,6,10,2,6,39,46,7.75,61,124.48,37,3,39,1,5,1,1,11,11,5,2,6,52,58,7.96,89,217.07,27,2,39,1,4
733981,0,0.6154,0,1,1,1,2,16,8,11,2,5,43,45,8.9,51,141.66,35,1,47,1,4,1,2,16,10,11,0,2,40,47,9.2,79,154.9,47,1,51,2,4
733983,1,0.5152,0,1,1,1,1,14,8,25,1,5,36,41,9.35,59,168.57,43,2,37,2,4,0,1,15,8,10,1,8,26,48,8.4,38,158.33,35,1,41,2,4
733985,0,0.4632,1,1,0,0,1,13,6,8,2,5,48,40,8,40,142.85,36,2,34,2,4,1,1,14,3,12,0,2,34,25,8.78,69,123.21,47,1,38,2,3
733987,1,0.619,0,1,1,1,1,24,13,10,2,4,47,36,11.55,90,236.84,47,2,40,3,3,1,2,19,4,4,1,6,40,30,9.35,52,208,35,2,41,2,4
733991,1,0.51,0,0,1,1,2,19,7,15,1,8,31,40,9.9,66,227.58,30,3,43,3,3,1,0,13,9,6,3,9,56,52,8.3,53,203.84,29,2,56,2,4
733995,0,0.6132,0,1,1,1,1,10,8,5,1,6,49,48,7.85,59,137.2,38,2,42,1,5,1,1,13,6,11,1,6,45,42,8.2,57,111.76,31,3,34,3,2
733997,0,0.4688,0,1,0,1,0,17,2,4,2,8,37,42,7.45,72,144,15,1,33,2,4,1,2,18,1,5,0,1,34,34,8.33,63,140,46,3,38,2,4
734001,0,0.5631,1,1,1,2,1,16,5,6,1,3,43,49,7.85,68,109.67,55,2,33,2,4,2,1,15,6,3,1,3,46,41,8.57,68,136,68,2,35,2,4
734003,0,0.6168,1,0,0,1,1,10,7,12,0,8,42,53,7.4,51,141.66,30,2,37,2,3,0,0,9,5,8,2,5,39,37,7.57,44,125.71,38,3,39,3,3
734005,1,0.4444,0,1,1,1,1,11,12,9,1,4,53,45,9.3,68,234.48,33,2,45,3,2,0,1,11,8,10,2,7,40,37,8.5,48,160,37,1,48,2,3
734007,0,0.5204,0,1,0,1,2,14,12,15,0,5,32,41,10.25,79,219.44,45,1,51,2,4,1,2,19,12,4,1,4,22,31,11.3,54,207.69,47,2,65,2,3
734009,0,0.4742,0,0,1,1,0,11,4,7,2,5,52,51,7.05,51,113.33,33,2,34,2,4,1,1,14,3,5,0,4,41,40,7.6,80,153.84,20,2,35,4,2
